pc_t_s,esp_ts_us,dt_s,encoder_count,theta_counts,theta_rad,theta_dot_rad_s,position_steps,cart_vel_steps_s,command_speed_hz,applied_speed_hz,applied_acc,limit,fault,enabled,soft_limit,start,mode,stop_reason
0.551192,8507450,0.006453,3999,-2,-0.00157080,-0.01281540,-277,154.967,548.131,247.196,190000,0,0,1,0,1,balance,
0.551382,8512001,0.004551,3999,-2,-0.00157080,-0.01089309,-274,659.196,536.597,577.664,190000,0,0,1,0,1,balance,
0.551573,8516997,0.004996,3999,-2,-0.00157080,-0.00925912,-271,600.480,526.794,577.664,190000,0,0,1,0,1,balance,
0.551764,8522001,0.005004,3999,-2,-0.00157080,-0.00787026,-269,399.680,518.460,577.664,190000,0,0,1,0,1,balance,
0.551948,8526997,0.004996,3999,-2,-0.00157080,-0.00668972,-266,600.480,511.377,577.664,190000,0,0,1,0,1,balance,
0.581754,8532001,0.005004,3998,-3,-0.00235619,-0.02922937,-263,599.520,882.235,577.664,190000,0,0,1,0,1,balance,
0.581881,8537453,0.005452,3999,-2,-0.00157080,-0.00323643,-260,550.257,490.657,577.664,190000,0,0,1,0,1,balance,
0.582031,8542001,0.004548,3998,-3,-0.00235619,-0.02865460,-257,659.631,878.786,511.377,190000,0,0,1,0,1,balance,
0.582223,8546997,0.004996,3998,-3,-0.00235619,-0.02435641,-255,400.320,852.997,511.377,190000,0,0,1,0,1,balance,
0.582492,8552001,0.005004,3998,-3,-0.00235619,-0.02070295,-252,599.520,831.076,511.377,190000,0,0,1,0,1,balance,
0.582688,8556997,0.004996,3998,-3,-0.00235619,-0.01759751,-250,400.320,812.443,511.377,190000,0,0,1,0,1,balance,
0.612241,8562001,0.005004,3998,-3,-0.00235619,-0.01495788,-247,599.520,796.606,511.377,190000,0,0,1,0,1,balance,
0.612358,8568458,0.006457,3998,-3,-0.00235619,-0.01271420,-244,464.612,783.144,882.235,190000,0,0,1,0,1,balance,
0.612543,8572997,0.004539,3998,-3,-0.00235619,-0.01080707,-240,881.251,771.701,812.443,190000,0,0,1,0,1,balance,
0.612739,8578001,0.005004,3998,-3,-0.00235619,-0.00918601,-236,799.361,761.974,812.443,190000,0,0,1,0,1,balance,
0.612938,8582997,0.004996,3999,-2,-0.00157080,0.01577270,-232,800.641,376.603,812.443,190000,0,0,1,0,1,balance,
0.613120,8588001,0.005004,3999,-2,-0.00157080,0.01340680,-228,799.361,390.798,812.443,190000,0,0,1,0,1,balance,
0.642880,8592997,0.004996,3999,-2,-0.00157080,0.01139578,-224,800.641,402.864,812.443,190000,0,0,1,0,1,balance,
0.642996,8599450,0.006453,3999,-2,-0.00157080,0.00968641,-218,929.800,413.120,812.443,190000,0,0,1,0,1,balance,
0.643168,8604001,0.004551,4000,-1,-0.00078540,0.03412001,-216,439.464,30.899,390.798,190000,0,0,1,0,1,balance,
0.643367,8609004,0.005003,3999,-2,-0.00157080,0.00545419,-214,399.760,438.514,390.798,190000,0,0,1,0,1,balance,
0.643551,8614001,0.004997,4000,-1,-0.00078540,0.02821215,-212,400.240,66.347,390.798,190000,0,0,1,0,1,balance,
0.643746,8618997,0.004996,4000,-1,-0.00078540,0.02398033,-210,400.320,91.737,390.798,190000,0,0,1,0,1,balance,
0.673390,8624001,0.005004,4000,-1,-0.00078540,0.02038328,-208,399.680,113.320,390.798,190000,0,0,1,0,1,balance,
0.673512,8629450,0.005449,4000,-1,-0.00078540,0.01732579,-206,367.040,131.665,390.798,190000,0,0,1,0,1,balance,
0.673697,8634001,0.004551,4000,-1,-0.00078540,0.01472692,-206,0.000,147.258,91.737,190000,0,0,1,0,1,balance,
0.673888,8638997,0.004996,4000,-1,-0.00078540,0.01251788,-205,200.160,160.512,91.737,190000,0,0,1,0,1,balance,
0.674079,8644001,0.005004,4000,-1,-0.00078540,0.01064020,-205,0.000,171.778,91.737,190000,0,0,1,0,1,balance,
0.674272,8648997,0.004996,4000,-1,-0.00078540,0.00904417,-204,200.160,181.354,91.737,190000,0,0,1,0,1,balance,
0.703900,8654001,0.005004,4000,-1,-0.00078540,0.00768754,-204,0.000,189.494,91.737,190000,0,0,1,0,1,balance,
0.704022,8660458,0.006457,4000,-1,-0.00078540,0.00653441,-203,154.871,196.413,113.320,190000,0,0,1,0,1,balance,
0.704195,8664997,0.004539,4000,-1,-0.00078540,0.00555425,-203,0.000,202.294,181.354,190000,0,0,1,0,1,balance,
0.704401,8670001,0.005004,4001,0,0.00000000,0.02826422,-202,199.840,-169.585,181.354,190000,0,0,1,0,1,balance,
0.704588,8674997,0.004996,4001,0,0.00000000,0.02402459,-201,200.160,-144.148,181.354,190000,0,0,1,0,1,balance,
0.704871,8680001,0.005004,4001,0,0.00000000,0.02042090,-200,199.840,-122.525,181.354,190000,0,0,1,0,1,balance,
