pc_t_s,esp_ts_us,dt_s,encoder_count,theta_counts,theta_rad,theta_dot_rad_s,position_steps,cart_vel_steps_s,command_speed_hz,applied_speed_hz,applied_acc,limit,fault,enabled,soft_limit,start,mode,stop_reason
1.243631,10748998,0.012000,4403,402,0.31573006,0.44588728,-1357,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.244311,10758998,0.010000,4405,404,0.31730086,0.40256613,-1327,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.275255,10768998,0.010000,4407,406,0.31887165,0.36574316,-1297,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.275366,10780001,0.011003,4408,407,0.31965705,0.32158874,-1264,2999.182,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.276075,10790001,0.010000,4408,407,0.31965705,0.27335043,-1234,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.305863,10800001,0.010000,4407,406,0.31887165,0.22056689,-1204,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.305992,10810998,0.010997,4405,404,0.31730086,0.16605606,-1171,3000.818,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.306699,10820998,0.010000,4401,400,0.31415927,0.09402376,-1141,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.336242,10830998,0.010000,4397,396,0.31101767,0.03279631,-1111,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.336357,10842001,0.011003,4392,391,0.30709068,-0.02565841,-1078,2999.182,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.337065,10852001,0.010000,4388,387,0.30394909,-0.06893354,-1048,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.366754,10862001,0.010000,4383,382,0.30002210,-0.11749837,-1018,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.366869,10872001,0.010000,4379,378,0.29688051,-0.14699750,-988,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.367550,10882001,0.010000,4373,372,0.29216812,-0.19563371,-958,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.397247,10892001,0.010000,4367,366,0.28745573,-0.23697449,-928,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.397371,10902998,0.010997,4361,360,0.28274334,-0.26570570,-895,3000.818,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.398055,10912998,0.010000,4355,354,0.27803095,-0.29653568,-865,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.427718,10922998,0.010000,4348,347,0.27253316,-0.33452213,-835,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.427843,10932998,0.010000,4343,342,0.26860617,-0.34324868,-805,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.428620,10942998,0.010000,4337,336,0.26389378,-0.36244721,-775,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.458132,10952998,0.010000,4332,331,0.25996679,-0.36698499,-745,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.458241,10964001,0.011003,4326,325,0.25525440,-0.37617957,-712,2999.182,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.458977,10974001,0.010000,4320,319,0.25054201,-0.39043847,-682,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.488614,10984001,0.010000,4315,314,0.24661502,-0.39077756,-652,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.488736,10994001,0.010000,4309,308,0.24190263,-0.40284676,-622,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.489438,11004001,0.010000,4303,302,0.23719025,-0.41310558,-592,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.519086,11014001,0.010000,4297,296,0.23247786,-0.42182558,-562,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.519216,11024998,0.010997,4291,290,0.22776547,-0.42282912,-529,3000.818,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.519960,11034998,0.010000,4286,285,0.22383848,-0.41830962,-499,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.549639,11044998,0.010000,4281,280,0.21991149,-0.41446804,-469,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.549845,11054998,0.010000,4276,275,0.21598449,-0.41120269,-439,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.550464,11064998,0.010000,4270,269,0.21127211,-0.42020812,-409,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.580105,11074998,0.010000,4265,264,0.20734512,-0.41608177,-379,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.580218,11086001,0.011003,4259,258,0.20263273,-0.41791183,-346,2999.182,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.580961,11096001,0.010000,4254,253,0.19870574,-0.41412992,-316,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.610633,11106001,0.010000,4249,248,0.19477874,-0.41091529,-286,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.610740,11116001,0.010000,4245,244,0.19163715,-0.39640189,-256,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.611459,11126001,0.010000,4240,239,0.18771016,-0.39584647,-226,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.641145,11136001,0.010000,4236,235,0.18456857,-0.38359339,-196,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.641260,11146998,0.010997,4231,230,0.18064158,-0.37961886,-163,3000.818,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.641960,11156998,0.010000,4228,227,0.17828538,-0.35801895,-133,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.672564,11166998,0.010000,4225,224,0.17592919,-0.33965903,-103,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.672675,11176998,0.010000,4222,221,0.17357299,-0.32405309,-73,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.673381,11186998,0.010000,4219,218,0.17121680,-0.31078804,-43,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.705549,11196998,0.010000,4215,214,0.16807521,-0.31129373,-13,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.705846,11208998,0.012000,4212,211,0.16571901,-0.29405210,23,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.706375,11218998,0.010000,4209,208,0.16336282,-0.28528720,53,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.737724,11228998,0.010000,4206,205,0.16100662,-0.27783704,83,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.737844,11242001,0.013003,4203,202,0.15865043,-0.26334207,122,2999.308,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.738547,11252001,0.010000,4201,200,0.15707963,-0.24740270,152,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.771521,11262001,0.010000,4200,199,0.15629423,-0.22207327,182,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.771650,11274001,0.012000,4198,197,0.15472344,-0.20839723,218,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.772489,11284001,0.010000,4196,195,0.15315264,-0.20069959,248,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.805937,11294001,0.010000,4194,193,0.15158185,-0.19415660,278,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.806072,11308001,0.014000,4192,191,0.15001105,-0.18186307,320,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.806765,11318001,0.010000,4191,190,0.14922565,-0.16636458,350,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.837796,11328001,0.010000,4190,189,0.14844025,-0.15319087,380,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.837996,11342001,0.014000,4187,186,0.14608406,-0.15545718,422,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.838672,11352001,0.010000,4186,185,0.14529866,-0.14391957,452,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.871112,11362001,0.010000,4184,183,0.14372786,-0.14589358,482,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.871242,11374001,0.012000,4182,181,0.14215707,-0.14364450,518,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.871968,11384001,0.010000,4181,180,0.14137167,-0.13387880,548,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.905699,11394001,0.010000,4179,178,0.13980087,-0.13735892,578,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.905847,11406998,0.012997,4178,177,0.13901547,-0.12581946,617,3000.692,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.906526,11416998,0.010000,4176,175,0.13744468,-0.13050849,647,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.938550,11426998,0.010000,4174,173,0.13587388,-0.13449416,677,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.938665,11437236,0.010238,4171,170,0.13351769,-0.14884135,708,3027.935,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.939379,11452001,0.014765,4167,166,0.13037610,-0.15843109,752,2980.020,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.970121,11462001,0.010000,4164,163,0.12801990,-0.17000934,782,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.970240,11474998,0.012997,4161,160,0.12566371,-0.17170107,821,3000.692,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.970952,11484998,0.010000,4158,157,0.12330751,-0.18128883,851,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
2.000660,11494998,0.010000,4155,154,0.12095132,-0.18943842,881,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
2.000767,11506001,0.011003,4152,151,0.11859512,-0.19314382,914,2999.182,3000.000,3000.000,190000,0,0,1,0,1,balance,
2.001472,11516001,0.010000,4148,147,0.11545353,-0.21129614,944,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
2.031150,11526001,0.010000,4145,144,0.11309734,-0.21494464,974,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
2.031275,11536998,0.010997,4141,140,0.10995574,-0.22555453,1007,3000.818,3000.000,3000.000,190000,0,0,1,0,1,balance,
2.031953,11546998,0.010000,4136,135,0.10602875,-0.25062621,1037,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
